MovieTitle,TweetID,TweetText,TweetCreated,CompoundScore,positive_list,negative_list,neutral_list
Mission: Impossible - Fallout,1026263074699849728,I do like #MissionImpossible 💥@simonpegg is just wonderful 👍,Sun Aug 05 20:59:50 +0000 2018,0.7351,0.554,0.0,0.446
Mission: Impossible - Fallout,1026263074699849728,@RealJamesWoods My money is on                                A. Checkered past                            B. Cache… https://t.co/mngqOl2FHJ,Sun Aug 05 20:59:34 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"There are actors. There are Avengers. But there's only one @TomCruise!
Can't believe he shot the HALO jump 100+ tim… https://t.co/8ANpH35vbb",Sun Aug 05 20:59:07 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:59:07 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"@Lornebalfe 👏👏👏 Soundtrack is 🔥
#MissionImpossible #MissionImpossibleFallout",Sun Aug 05 20:59:04 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,Dia de cinema #missaoimpossivelefeitofallout #missaoimpossivel6 #missionimpossible 💥🍿🎥 @ Cinépolis Iguatemi Esplana… https://t.co/K8dJc2xLQh,Sun Aug 05 20:58:47 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 20:58:12 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 20:57:39 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,"Everyone in #Michigan don't 4get #Tuesday #August 6th is our #PrimaryElection
Here is the link 2 check, if you are… https://t.co/mQEvxl3VYC",Sun Aug 05 20:57:19 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,@Skydance @Lornebalfe #MissionImpossible slayed me. 10/10,Sun Aug 05 20:57:16 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 20:56:44 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 20:55:52 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,"#MOVIE #REVIEW: #MissionImpossibleFallout is an insane thrill ride full of excellent stunts, gripping drama, and ho… https://t.co/8gMJ389q6E",Sun Aug 05 20:55:49 +0000 2018,0.5423,0.271,0.118,0.611
Mission: Impossible - Fallout,1026263074699849728,RT @boxofficemojo: Weekend #BoxOffice Estimates: #MissionImpossible - Fallout $35m; #ChristopherRobin $25m; @SpyWhoDumpedMe $12.35m https:/…,Sun Aug 05 20:55:19 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 20:55:07 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 20:54:55 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @RottenTomatoes: #MissionImpossible Fallout earns the #1 spot at the box office for the second consecutive weekend https://t.co/sgSlPe2B…,Sun Aug 05 20:54:36 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 20:54:32 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:53:54 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:53:26 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @ColinEMills: Mount Rushmore Toms:
– Cruise
– Brady
– Tank Engine 
– Paine
Jefferson gets an honorable mention

#MI6 #MissionImpossible…",Sun Aug 05 20:53:15 +0000 2018,0.5423,0.179,0.0,0.821
Mission: Impossible - Fallout,1026263074699849728,RT @HenryCavillNews: Henry Cavill sat down for an interview with Screen Online (Japan). We’ve added it to our latest #MissionImpossible wra…,Sun Aug 05 20:53:11 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,Mission Impossible cruises to second number one weekend #BoxOffice #MissionImpossible https://t.co/4dzUhXW3rX https://t.co/9yrfw7F9Oq,Sun Aug 05 20:53:04 +0000 2018,0.0772,0.106,0.0,0.894
Mission: Impossible - Fallout,1026263074699849728,"RT @WBCSaysRepent: Quite so, mate. Because since Satan fell from Heaven, and God created Adam and Eve, Satan and his boyz have had one miss…",Sun Aug 05 20:52:47 +0000 2018,0.7506,0.252,0.0,0.748
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:52:44 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Variety: #MissionImpossible - Fallout continues to rule the box office https://t.co/eWbwwNRIeY,Sun Aug 05 20:52:29 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,#MissionImpossible Fallout! Get tix now: https://t.co/hdlQWQqg2q https://t.co/6mNsGzHnBt,Sun Aug 05 20:52:16 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"NEW HEAT🔥JUST RELEASED MY NEW SONG CALLED ''5 AM'' AVAILABLE ON ALL PLATFORMS, INCLUDING SOUND CLOUD NOW FOR FREE!!… https://t.co/Sgw8DqMu0V",Sun Aug 05 20:52:11 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 20:51:51 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @AMCTheatres: FOLLOW &amp; RT for your chance to win the set of plutonium orb props from #MissionImpossible Fallout! Get tix now: https://t.…,Sun Aug 05 20:51:09 +0000 2018,0.7263,0.225,0.0,0.775
Mission: Impossible - Fallout,1026263074699849728,RT @ParamountUK: Fans gathered at Pulpit Rock in Norway for an extra special screening of #MissionImpossible Fallout! https://t.co/FRKofee7…,Sun Aug 05 20:50:37 +0000 2018,0.4574,0.15,0.0,0.85
Mission: Impossible - Fallout,1026263074699849728,https://t.co/lEc3rqD6BR #vibrantqueers #SundayFunday #KUWTK #MissionImpossible # https://t.co/WNH59y3WkP,Sun Aug 05 20:50:33 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"Went to see #MissionImpossible the other night, it was so good 😊",Sun Aug 05 20:50:25 +0000 2018,0.5777,0.272,0.0,0.728
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:50:09 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 20:50:07 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,You allowing Jesus😇 to beat🥊back the devil😈 for you=mission possible!! You beating back the devil👿 on your own🤕=mis… https://t.co/Ld8DwMSoAf,Sun Aug 05 20:49:55 +0000 2018,-0.555,0.0,0.166,0.834
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:49:24 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @byH_Leitenbauer: @silversue52 Hi Susan,AustrianV-#Chancellor Dr.RMitterlehner meets #TomCruise #missionimpossible @byH_Leitenbauer &lt;3 h…",Sun Aug 05 20:48:50 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @byH_Leitenbauer: Former Vice #CHANCELLOR #FEDERALMINISTER #Science, #Research, #Economics Dr. R. #MITTERLEHNER meets #TomCruise #Missio…",Sun Aug 05 20:48:43 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @boxofficemojo: Weekend #BoxOffice Estimates: #MissionImpossible - Fallout $35m; #ChristopherRobin $25m; @SpyWhoDumpedMe $12.35m https:/…,Sun Aug 05 20:48:29 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @TomCruise: Halo jump #MissionImpossible Fallout https://t.co/ubDmpZLoQY,Sun Aug 05 20:47:55 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"@TajinderBagga #FriendshipDay2018 #BiggBossTamil2 #PtDeenDayalJunction #MissionImpossible 

Love 💖Day #suck #yourself",Sun Aug 05 20:47:18 +0000 2018,0.6369,0.344,0.0,0.656
Mission: Impossible - Fallout,1026263074699849728,Sunday Movie Night: Mission Impossible - Fallout #friends #cinema #movie #movies #movienight #tomcruise… https://t.co/JTEJBDo02s,Sun Aug 05 20:46:28 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"#SundayMorning
#NASCAR
#SundayFunday
#HurricaneHector
#Venezuela
#earthquake
#MissionImpossible
#PowerTV… https://t.co/PQWmC3VGmY",Sun Aug 05 20:46:26 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 20:46:18 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 20:46:10 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:45:48 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:45:27 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:45:05 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"前見に行ったな〜 【シリーズNO.1記録】前作を上回りシリーズ史上最大のヒット＆最高評価で大絶賛となっている『ミッション：インポッシブル／フォールアウト』が遂に公開！
https://t.co/oKKv5oLU2s",Sun Aug 05 20:45:03 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:44:44 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"Trump: Shut down the Witch Hunt!

Press: President is a Tyrant! End of the World!

* #Russia Investigation swings b… https://t.co/LqD0S6nZ7s",Sun Aug 05 20:44:35 +0000 2018,-0.5229,0.0,0.158,0.842
Mission: Impossible - Fallout,1026263074699849728,"RT @vanluc7: Well guys, I spoke to the agent who manages my most fave youtuber @shanedawson . I was told he doesn’t collab with non verifie…",Sun Aug 05 20:44:25 +0000 2018,0.6478,0.201,0.0,0.799
Mission: Impossible - Fallout,1026263074699849728,RT @RottenTomatoes: #MissionImpossible Fallout earns the #1 spot at the box office for the second consecutive weekend https://t.co/sgSlPe2B…,Sun Aug 05 20:44:14 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 20:44:02 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:42:54 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 20:42:49 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,"Second review from last night. And I concede, Tom Cruise is kinda cool. #MissionImpossible… https://t.co/n48ur8xED9",Sun Aug 05 20:42:41 +0000 2018,0.2516,0.134,0.0,0.866
Mission: Impossible - Fallout,1026263074699849728,"RT @RottenTomatoes: Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from #MissionImpossible F…",Sun Aug 05 20:42:11 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"来たーーー!! 【シリーズNO.1記録】前作を上回りシリーズ史上最大のヒット＆最高評価で大絶賛となっている『ミッション：インポッシブル／フォールアウト』が遂に公開！
https://t.co/Lfj1K7oxzf",Sun Aug 05 20:41:57 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is the #1 movie in the world. Don’t miss “one of the best reviewed blockbusters ever.” See it i…,Sun Aug 05 20:41:45 +0000 2018,0.5574,0.157,0.06,0.784
Mission: Impossible - Fallout,1026263074699849728,RT @surfsideinsider: Saw #MissionImpossible and this was undoubtedly the most surprising thing I saw #pickles #movies #thathappened https:/…,Sun Aug 05 20:41:39 +0000 2018,0.3384,0.13,0.0,0.87
Mission: Impossible - Fallout,1026263074699849728,RT @GiteshPandya: #MissionImpossible factoid of the day - #TomCruise is the same age today (56) that Jon Voight was when he filmed the firs…,Sun Aug 05 20:41:22 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"Tom Cruise, Henry Cavill and director Christopher McQuarrie breakdown the epic bathroom brawl from… https://t.co/Tq6ToeqeRx",Sun Aug 05 20:41:00 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 20:40:51 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @AMCTheatres: FOLLOW &amp; RT for your chance to win the set of plutonium orb props from #MissionImpossible Fallout! Get tix now: https://t.…,Sun Aug 05 20:40:50 +0000 2018,0.7263,0.225,0.0,0.775
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 20:40:47 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,Understand the Gemini in him!!! It's just like his Daddy!!! #GoDjRadio #PowerTV #iHeartRadioMMVAs… https://t.co/cjjaNYaLBa,Sun Aug 05 20:40:24 +0000 2018,0.5673,0.22,0.0,0.78
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is not slowing down. Come along for the ride. In theatres now. https://t.co/Irxyq8NPDJ,Sun Aug 05 20:40:08 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @RottenTomatoes: #MissionImpossible Fallout earns the #1 spot at the box office for the second consecutive weekend https://t.co/sgSlPe2B…,Sun Aug 05 20:40:05 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: Are you in or out? Accept the mission and get your tickets for the #1 movie in the world. #MissionImpossible Fallout is in…,Sun Aug 05 20:39:39 +0000 2018,0.3818,0.098,0.0,0.902
Mission: Impossible - Fallout,1026263074699849728,RT @RottenTomatoes: #MissionImpossible Fallout earns the #1 spot at the box office for the second consecutive weekend https://t.co/sgSlPe2B…,Sun Aug 05 20:39:33 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 20:39:24 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,Saw #MissionImpossible and this was undoubtedly the most surprising thing I saw #pickles #movies #thathappened https://t.co/686wztCuZ7,Sun Aug 05 20:38:38 +0000 2018,0.3384,0.146,0.0,0.854
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 20:38:36 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @RottenTomatoes: #MissionImpossible Fallout earns the #1 spot at the box office for the second consecutive weekend https://t.co/sgSlPe2B…,Sun Aug 05 20:38:27 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,Unpopular opinion: parachute scene was better the bathroom fight. Hella funny. #MissionImpossible,Sun Aug 05 20:37:42 +0000 2018,0.5413,0.344,0.147,0.509
Mission: Impossible - Fallout,1026263074699849728,RT @IMAX: More picture. More action. Experience #MissionImpossible Fallout in IMAX to see it all.,Sun Aug 05 20:37:21 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"The summer blockbuster season isn't over yet! This week #AntMan joins #MammaMia, #Incredibles2 and… https://t.co/Uxt2jS3Lcs",Sun Aug 05 20:36:03 +0000 2018,0.636,0.23,0.0,0.77
Mission: Impossible - Fallout,1026263074699849728,RT @RottenTomatoes: #MissionImpossible Fallout earns the #1 spot at the box office for the second consecutive weekend https://t.co/sgSlPe2B…,Sun Aug 05 20:35:57 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is the #1 movie in the world. Don’t miss “one of the best reviewed blockbusters ever.” See it i…,Sun Aug 05 20:34:45 +0000 2018,0.5574,0.157,0.06,0.784
Mission: Impossible - Fallout,1026263074699849728,RT @boxofficemojo: '#MissionImpossible' Tops '#ChristopherRobin' for Weekend #1; '#BlackPanther' Reaches $700M https://t.co/xxoZfgCtE9 http…,Sun Aug 05 20:34:37 +0000 2018,0.5423,0.29,0.0,0.71
Mission: Impossible - Fallout,1026263074699849728,#MissionImpossible Fallout is a huge slap to every action movie ever made. It's just out of this world 🤯🤯🤯🤯,Sun Aug 05 20:33:55 +0000 2018,0.4404,0.196,0.0,0.804
Mission: Impossible - Fallout,1026263074699849728,There are too many characters in this movie! It’s starting to get convoluted... #MissionImpossible https://t.co/PY0hXQ6wxG,Sun Aug 05 20:32:35 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"My verdict: Henry Cahill is a hunk with a delicious voice but he's an asshole.

#MissionImpossibleFallout #MissionImpossible",Sun Aug 05 20:31:23 +0000 2018,0.3919,0.219,0.0,0.781
Mission: Impossible - Fallout,1026263074699849728,#MissionImpossible.   Movie date with my love.,Sun Aug 05 20:31:16 +0000 2018,0.6369,0.457,0.0,0.543
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: Are you in or out? Accept the mission and get your tickets for the #1 movie in the world. #MissionImpossible Fallout is in…,Sun Aug 05 20:30:35 +0000 2018,0.3818,0.098,0.0,0.902
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is the #1 movie in the world. Don’t miss “one of the best reviewed blockbusters ever.” See it i…,Sun Aug 05 20:30:31 +0000 2018,0.5574,0.157,0.06,0.784
Mission: Impossible - Fallout,1026263074699849728,"Hollywood - #MissionImpossible Series.

Tollywood - #Goodachari

@AdiviSesh Plz Take this Series Forward. Waiting for #Goodachari2",Sun Aug 05 20:30:07 +0000 2018,0.0772,0.091,0.0,0.909
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 20:29:55 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @pthenrycavillbr: Acostume-se com a ideia de que ainda tem muitas entrevistas com #HenryCavill a caminho. A vez agora é da https://t.co/…,Sun Aug 05 20:29:41 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @CinemaBlend: Which #MissionImpossible movie is your #1 favorite? 
https://t.co/PR00l5W86p",Sun Aug 05 20:29:03 +0000 2018,0.4588,0.25,0.0,0.75
Mission: Impossible - Fallout,1026263074699849728,Mission Impossible Fallout did not disappoint. Neither did any of the previous parts. Best series of action movies… https://t.co/lIhZPunQK1,Sun Aug 05 20:29:03 +0000 2018,0.7549,0.275,0.0,0.725
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 20:28:30 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @ParamountUK: Fans gathered at Pulpit Rock in Norway for an extra special screening of #MissionImpossible Fallout! https://t.co/FRKofee7…,Sun Aug 05 20:28:08 +0000 2018,0.4574,0.15,0.0,0.85
Mission: Impossible - Fallout,1026263074699849728,"Yo, @MissionFilm totes has The Dark Knight Rises vibes. And yes, the means that fantastic score, too. Love it.… https://t.co/Z33Rn59Sia",Sun Aug 05 20:26:58 +0000 2018,0.8885,0.382,0.0,0.618
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: Thank you all for making #MissionImpossible Fallout such a success! We make these movies for you, and I’m so glad you’ve enj…",Sun Aug 05 20:26:51 +0000 2018,0.8849,0.341,0.0,0.659
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 20:26:35 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: Thank you all for making #MissionImpossible Fallout such a success! We make these movies for you, and I’m so glad you’ve enj…",Sun Aug 05 20:26:34 +0000 2018,0.8849,0.341,0.0,0.659
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 20:26:25 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is the #1 movie in the world. Don’t miss “one of the best reviewed blockbusters ever.” See it i…,Sun Aug 05 20:25:43 +0000 2018,0.5574,0.157,0.06,0.784
Mission: Impossible - Fallout,1026263074699849728,I knew Jeremy Renner wouldn’t just be an “analyst”... he doesn’t play the bumbling assistant well and his performan… https://t.co/Yz1SEJLIqx,Sun Aug 05 20:25:31 +0000 2018,0.5423,0.209,0.0,0.791
Mission: Impossible - Fallout,1026263074699849728,"RT @JoinNerdParty: New Missing Frames! @YayShawndorman and @kesseljunkie take on the entire #MissionImpossible franchise, discussing their…",Sun Aug 05 20:25:19 +0000 2018,-0.3595,0.0,0.142,0.858
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: #MissionImpossible Fallout is the #1 movie in the world. Don’t miss “one of the best reviewed blockbusters ever.” See it i…,Sun Aug 05 20:24:58 +0000 2018,0.5574,0.157,0.06,0.784
Mission: Impossible - Fallout,1026263074699849728,#MissionImpossible Fallout the perfect summer movie 😍😍,Sun Aug 05 20:24:28 +0000 2018,0.5719,0.381,0.0,0.619
Mission: Impossible - Fallout,1026263074699849728,RT @ParamountUK: Fans gathered at Pulpit Rock in Norway for an extra special screening of #MissionImpossible Fallout! https://t.co/FRKofee7…,Sun Aug 05 20:24:08 +0000 2018,0.4574,0.15,0.0,0.85
Mission: Impossible - Fallout,1026263074699849728,RT @Skydance: Your mission should you choose to accept it... #Follow + #Retweet for a chance to win a brand new #MissionImpossible - Fallou…,Sun Aug 05 20:23:20 +0000 2018,0.8126,0.331,0.0,0.669
Mission: Impossible - Fallout,1026263074699849728,RT @MissionFilm: .@TomCruise and Henry Cavill take flight in this 360 behind-the-scenes video of their #MissionImpossible helicopter chase.…,Sun Aug 05 20:23:13 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,RT @HenryCavillNews: Henry Cavill sat down for an interview with Screen Online (Japan). We’ve added it to our latest #MissionImpossible wra…,Sun Aug 05 20:23:08 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"RT @TomCruise: 2,000 feet, 2,000 people, 4 hours of hiking. The most impossible screening of #MissionImpossible Fallout. Thank you all for…",Sun Aug 05 20:22:59 +0000 2018,0.3612,0.116,0.0,0.884
Mission: Impossible - Fallout,1026263074699849728,Best #MissionImpossible movie? #Fallout #EthanHunt #SpyMovie #ActionMovie,Sun Aug 05 20:22:41 +0000 2018,0.6369,0.412,0.0,0.588
Mission: Impossible - Fallout,1026263074699849728,Best of the #missionimpossible movies!!!!!!  👍👍👍👍👍#missionimpossiblefallout #arclightcinemas @ ArcLight Cinemas Bet… https://t.co/UjihnBS5yp,Sun Aug 05 20:21:47 +0000 2018,0.7482,0.349,0.0,0.651
Mission: Impossible - Fallout,1026263074699849728,RT @RottenTomatoes: #MissionImpossible Fallout earns the #1 spot at the box office for the second consecutive weekend https://t.co/sgSlPe2B…,Sun Aug 05 20:20:08 +0000 2018,0.0,0.0,0.0,1.0
Mission: Impossible - Fallout,1026263074699849728,"Oh wow... Tom Cruise just started running, I can’t deal with this. #MissionImpossible https://t.co/oZF8EEK0TA",Sun Aug 05 20:19:40 +0000 2018,0.0,0.0,0.0,1.0
